Id Commande,Date Commande,Id Client,Id Magasin,Statut Commande,Total HT Commande,Id Produit,Quantite,Prix Unitaire,Taux Remise,Sous-Total Produit,Id Facture,Date Comptable,Montant Facture TTC,Statut Paiement Facture
CMD000525,2024-10-19,C00763,S001,Livrée,1745.04,P00067,10,12.84,10.0,115.56,F000525,2024-10-20,2094.05,Payée
CMD000525,2024-10-19,C00763,S001,Livrée,1745.04,P00117,3,99.71,0.0,299.13,F000525,2024-10-20,2094.05,Payée
CMD000525,2024-10-19,C00763,S001,Livrée,1745.04,P00075,11,120.11,10.0,1189.09,F000525,2024-10-20,2094.05,Payée
CMD000533,2024-07-06,C00281,S002,En cours,2881.8,P00004,5,43.96,0.0,219.8,,,,
CMD000533,2024-07-06,C00281,S002,En cours,2881.8,P00027,4,110.0,0.0,440.0,,,,
CMD000533,2024-07-06,C00281,S002,En cours,2881.8,P00070,9,142.11,10.0,1151.09,,,,
CMD000533,2024-07-06,C00281,S002,En cours,2881.8,P00054,10,118.99,10.0,1070.91,,,,
CMD000534,2025-05-24,C00542,S001,Annulée,778.77,P00110,2,32.12,0.0,64.24,,,,
CMD000534,2025-05-24,C00542,S001,Annulée,778.77,P00054,4,118.99,0.0,475.96,,,,
CMD000534,2025-05-24,C00542,S001,Annulée,778.77,P00128,10,21.33,10.0,191.97,,,,
CMD000534,2025-05-24,C00542,S001,Annulée,778.77,P00148,5,9.32,0.0,46.6,,,,
CMD000535,2024-01-31,C01129,S003,Livrée,2163.25,P00098,8,112.61,10.0,810.79,F000535,2024-02-01,2595.9,Payée
CMD000535,2024-01-31,C01129,S003,Livrée,2163.25,P00055,7,5.52,10.0,34.78,F000535,2024-02-01,2595.9,Payée
CMD000535,2024-01-31,C01129,S003,Livrée,2163.25,P00089,3,47.82,0.0,143.46,F000535,2024-02-01,2595.9,Payée
CMD000535,2024-01-31,C01129,S003,Livrée,2163.25,P00102,11,92.69,10.0,917.63,F000535,2024-02-01,2595.9,Payée
CMD000535,2024-01-31,C01129,S003,Livrée,2163.25,P00108,3,85.53,0.0,256.59,F000535,2024-02-01,2595.9,Payée
CMD000536,2025-10-03,C00777,S002,Annulée,1654.52,P00065,8,97.66,10.0,703.15,,,,
CMD000536,2025-10-03,C00777,S002,Annulée,1654.52,P00108,6,85.53,10.0,461.86,,,,
CMD000536,2025-10-03,C00777,S002,Annulée,1654.52,P00055,4,5.52,0.0,22.08,,,,
CMD000536,2025-10-03,C00777,S002,Annulée,1654.52,P00037,7,70.69,10.0,445.35,,,,
CMD000536,2025-10-03,C00777,S002,Annulée,1654.52,P00055,4,5.52,0.0,22.08,,,,
CMD000537,2025-01-31,C00524,S003,En cours,567.55,P00090,1,145.85,0.0,145.85,,,,
CMD000537,2025-01-31,C00524,S003,En cours,567.55,P00083,8,58.57,10.0,421.7,,,,
CMD000540,2025-05-15,C00906,S005,Annulée,700.76,P00056,2,34.09,0.0,68.18,,,,
CMD000540,2025-05-15,C00906,S005,Annulée,700.76,P00086,5,63.93,0.0,319.65,,,,
CMD000540,2025-05-15,C00906,S005,Annulée,700.76,P00047,1,114.63,0.0,114.63,,,,
CMD000540,2025-05-15,C00906,S005,Annulée,700.76,P00010,2,99.15,0.0,198.3,,,,
CMD000541,2024-12-20,C00078,S005,En cours,740.07,P00138,12,7.74,10.0,83.59,,,,
CMD000541,2024-12-20,C00078,S005,En cours,740.07,P00103,2,78.07,0.0,156.14,,,,
CMD000541,2024-12-20,C00078,S005,En cours,740.07,P00139,3,78.52,0.0,235.56,,,,
CMD000541,2024-12-20,C00078,S005,En cours,740.07,P00043,2,132.39,0.0,264.78,,,,
CMD000544,2024-05-18,C00730,S003,En cours,957.5,P00116,9,107.65,10.0,871.97,,,,
CMD000544,2024-05-18,C00730,S003,En cours,957.5,P00108,1,85.53,0.0,85.53,,,,
CMD000545,2024-10-25,C00644,S001,Annulée,1215.63,P00139,3,78.52,0.0,235.56,,,,
CMD000545,2024-10-25,C00644,S001,Annulée,1215.63,P00069,6,9.46,10.0,51.08,,,,
CMD000545,2024-10-25,C00644,S001,Annulée,1215.63,P00004,1,43.96,0.0,43.96,,,,
CMD000545,2024-10-25,C00644,S001,Annulée,1215.63,P00102,5,92.69,0.0,463.45,,,,
CMD000545,2024-10-25,C00644,S001,Annulée,1215.63,P00103,6,78.07,10.0,421.58,,,,
CMD000551,2025-03-11,C01121,S003,Annulée,1953.88,P00122,2,23.18,0.0,46.36,,,,
CMD000551,2025-03-11,C01121,S003,Annulée,1953.88,P00144,5,116.53,0.0,582.65,,,,
CMD000551,2025-03-11,C01121,S003,Annulée,1953.88,P00068,12,114.13,10.0,1232.6,,,,
CMD000551,2025-03-11,C01121,S003,Annulée,1953.88,P00148,11,9.32,10.0,92.27,,,,
CMD000553,2024-02-24,C00022,S004,Livrée,2687.87,P00070,10,142.11,10.0,1278.99,F000553,2024-02-25,3225.44,Payée
CMD000553,2024-02-24,C00022,S004,Livrée,2687.87,P00041,6,113.92,10.0,615.17,F000553,2024-02-25,3225.44,Payée
CMD000553,2024-02-24,C00022,S004,Livrée,2687.87,P00104,10,88.19,10.0,793.71,F000553,2024-02-25,3225.44,Payée
CMD000556,2025-11-12,C00454,S002,En cours,2122.64,P00024,9,108.41,10.0,878.12,,,,
CMD000556,2025-11-12,C00454,S002,En cours,2122.64,P00104,10,88.19,10.0,793.71,,,,
CMD000556,2025-11-12,C00454,S002,En cours,2122.64,P00140,10,14.56,10.0,131.04,,,,
CMD000556,2025-11-12,C00454,S002,En cours,2122.64,P00023,3,106.59,0.0,319.77,,,,
CMD000557,2025-08-03,C00492,S005,Annulée,1217.27,P00106,1,8.02,0.0,8.02,,,,
CMD000557,2025-08-03,C00492,S005,Annulée,1217.27,P00020,12,109.59,10.0,1183.57,,,,
CMD000557,2025-08-03,C00492,S005,Annulée,1217.27,P00067,2,12.84,0.0,25.68,,,,
CMD000558,2024-10-08,C00524,S003,En cours,1130.15,P00017,11,30.03,10.0,297.3,,,,
CMD000558,2024-10-08,C00524,S003,En cours,1130.15,P00096,4,25.37,0.0,101.48,,,,
CMD000558,2024-10-08,C00524,S003,En cours,1130.15,P00087,6,135.44,10.0,731.38,,,,
CMD000559,2025-09-11,C00786,S002,Annulée,1368.37,P00033,1,124.83,0.0,124.83,,,,
CMD000559,2025-09-11,C00786,S002,Annulée,1368.37,P00084,12,100.69,10.0,1087.45,,,,
CMD000559,2025-09-11,C00786,S002,Annulée,1368.37,P00115,9,19.27,10.0,156.09,,,,
CMD000560,2025-01-27,C00426,S001,Livrée,1420.3,P00018,4,5.64,0.0,22.56,F000560,2025-01-28,1704.36,Payée
CMD000560,2025-01-27,C00426,S001,Livrée,1420.3,P00140,8,14.56,10.0,104.83,F000560,2025-01-28,1704.36,Payée
CMD000560,2025-01-27,C00426,S001,Livrée,1420.3,P00149,5,10.78,0.0,53.9,F000560,2025-01-28,1704.36,Payée
CMD000560,2025-01-27,C00426,S001,Livrée,1420.3,P00004,2,43.96,0.0,87.92,F000560,2025-01-28,1704.36,Payée
CMD000560,2025-01-27,C00426,S001,Livrée,1420.3,P00070,9,142.11,10.0,1151.09,F000560,2025-01-28,1704.36,Payée
CMD000561,2025-12-11,C00466,S004,Annulée,1289.28,P00042,8,125.84,10.0,906.05,,,,
CMD000561,2025-12-11,C00466,S004,Annulée,1289.28,P00115,2,19.27,0.0,38.54,,,,
CMD000561,2025-12-11,C00466,S004,Annulée,1289.28,P00113,4,63.05,0.0,252.2,,,,
CMD000561,2025-12-11,C00466,S004,Annulée,1289.28,P00120,3,30.83,0.0,92.49,,,,
CMD000562,2024-07-12,C00395,S003,Annulée,1195.41,P00129,7,77.2,10.0,486.36,,,,
CMD000562,2024-07-12,C00395,S003,Annulée,1195.41,P00025,3,104.62,0.0,313.86,,,,
CMD000562,2024-07-12,C00395,S003,Annulée,1195.41,P00089,5,47.82,0.0,239.1,,,,
CMD000562,2024-07-12,C00395,S003,Annulée,1195.41,P00115,9,19.27,10.0,156.09,,,,
CMD000567,2024-07-16,C01082,S001,Annulée,231.93,P00124,3,77.31,0.0,231.93,,,,
CMD000568,2024-02-01,C00788,S005,En cours,234.21,P00103,3,78.07,0.0,234.21,,,,
CMD000569,2024-01-19,C01029,S002,En cours,1965.34,P00118,6,80.42,10.0,434.27,,,,
CMD000569,2024-01-19,C01029,S002,En cours,1965.34,P00098,3,112.61,0.0,337.83,,,,
CMD000569,2024-01-19,C01029,S002,En cours,1965.34,P00127,2,72.29,0.0,144.58,,,,
CMD000569,2024-01-19,C01029,S002,En cours,1965.34,P00106,7,8.02,10.0,50.53,,,,
CMD000569,2024-01-19,C01029,S002,En cours,1965.34,P00146,8,138.63,10.0,998.14,,,,
CMD000571,2025-02-26,C00731,S004,Livrée,2020.97,P00075,12,120.11,10.0,1297.19,F000571,2025-02-27,2425.16,Payée
CMD000571,2025-02-26,C00731,S004,Livrée,2020.97,P00118,10,80.42,10.0,723.78,F000571,2025-02-27,2425.16,Payée
CMD000572,2025-02-11,C00183,S003,Livrée,1163.32,P00123,4,19.47,0.0,77.88,F000572,2025-02-12,1395.98,Payée
CMD000572,2025-02-11,C00183,S003,Livrée,1163.32,P00098,2,112.61,0.0,225.22,F000572,2025-02-12,1395.98,Payée
CMD000572,2025-02-11,C00183,S003,Livrée,1163.32,P00116,8,107.65,10.0,775.08,F000572,2025-02-12,1395.98,Payée
CMD000572,2025-02-11,C00183,S003,Livrée,1163.32,P00069,10,9.46,10.0,85.14,F000572,2025-02-12,1395.98,Payée
CMD000573,2025-04-17,C00867,S002,Annulée,1380.37,P00137,9,59.02,10.0,478.06,,,,
CMD000573,2025-04-17,C00867,S002,Annulée,1380.37,P00102,6,92.69,10.0,500.53,,,,
CMD000573,2025-04-17,C00867,S002,Annulée,1380.37,P00034,5,11.9,0.0,59.5,,,,
CMD000573,2025-04-17,C00867,S002,Annulée,1380.37,P00109,7,54.33,10.0,342.28,,,,
CMD000574,2024-01-01,C00011,S002,Livrée,2532.87,P00041,3,113.92,0.0,341.76,F000574,2024-01-02,3039.44,Payée
CMD000574,2024-01-01,C00011,S002,Livrée,2532.87,P00053,8,103.77,10.0,747.14,F000574,2024-01-02,3039.44,Payée
CMD000574,2024-01-01,C00011,S002,Livrée,2532.87,P00112,11,99.54,10.0,985.45,F000574,2024-01-02,3039.44,Payée
CMD000574,2024-01-01,C00011,S002,Livrée,2532.87,P00047,4,114.63,0.0,458.52,F000574,2024-01-02,3039.44,Payée
CMD000575,2025-11-23,C00634,S002,Annulée,1001.17,P00026,11,50.55,10.0,500.44,,,,
CMD000575,2025-11-23,C00634,S002,Annulée,1001.17,P00021,7,79.48,10.0,500.72,,,,
CMD000576,2025-01-31,C00831,S005,Livrée,2746.89,P00091,11,125.01,10.0,1237.6,F000576,2025-02-01,3296.27,Payée
CMD000576,2025-01-31,C00831,S005,Livrée,2746.89,P00037,10,70.69,10.0,636.21,F000576,2025-02-01,3296.27,Payée
CMD000576,2025-01-31,C00831,S005,Livrée,2746.89,P00104,11,88.19,10.0,873.08,F000576,2025-02-01,3296.27,Payée
CMD000579,2024-11-24,C00937,S003,En cours,2863.8,P00007,8,81.79,10.0,588.89,,,,
CMD000579,2024-11-24,C00937,S003,En cours,2863.8,P00014,10,70.09,10.0,630.81,,,,
CMD000579,2024-11-24,C00937,S003,En cours,2863.8,P00063,9,70.16,10.0,568.3,,,,
CMD000579,2024-11-24,C00937,S003,En cours,2863.8,P00063,8,70.16,10.0,505.15,,,,
CMD000579,2024-11-24,C00937,S003,En cours,2863.8,P00068,5,114.13,0.0,570.65,,,,
CMD000582,2025-05-13,C00040,S003,Livrée,1007.78,P00040,4,107.5,0.0,430.0,F000582,2025-05-14,1209.34,Payée
CMD000582,2025-05-13,C00040,S003,Livrée,1007.78,P00049,1,80.24,0.0,80.24,F000582,2025-05-14,1209.34,Payée
CMD000582,2025-05-13,C00040,S003,Livrée,1007.78,P00085,2,62.35,0.0,124.7,F000582,2025-05-14,1209.34,Payée
CMD000582,2025-05-13,C00040,S003,Livrée,1007.78,P00107,9,46.03,10.0,372.84,F000582,2025-05-14,1209.34,Payée
CMD000583,2024-02-10,C00729,S002,Annulée,1550.09,P00139,4,78.52,0.0,314.08,,,,
CMD000583,2024-02-10,C00729,S002,Annulée,1550.09,P00092,3,39.21,0.0,117.63,,,,
CMD000583,2024-02-10,C00729,S002,Annulée,1550.09,P00058,11,59.65,10.0,590.53,,,,
CMD000583,2024-02-10,C00729,S002,Annulée,1550.09,P00016,6,97.75,10.0,527.85,,,,
CMD000584,2025-11-13,C01000,S002,Annulée,432.41,P00043,1,132.39,0.0,132.39,,,,
CMD000584,2025-11-13,C01000,S002,Annulée,432.41,P00113,4,63.05,0.0,252.2,,,,
CMD000584,2025-11-13,C01000,S002,Annulée,432.41,P00089,1,47.82,0.0,47.82,,,,
CMD000586,2024-12-08,C00543,S001,Annulée,928.84,P00038,12,56.86,10.0,614.09,,,,
CMD000586,2024-12-08,C00543,S001,Annulée,928.84,P00001,7,49.96,10.0,314.75,,,,
CMD000588,2024-09-18,C00214,S003,Annulée,53.1,P00136,3,17.7,0.0,53.1,,,,
CMD000589,2025-03-10,C00515,S002,Livrée,1904.23,P00141,2,146.29,0.0,292.58,F000589,2025-03-11,2285.08,Payée
CMD000589,2025-03-10,C00515,S002,Livrée,1904.23,P00096,4,25.37,0.0,101.48,F000589,2025-03-11,2285.08,Payée
CMD000589,2025-03-10,C00515,S002,Livrée,1904.23,P00148,11,9.32,10.0,92.27,F000589,2025-03-11,2285.08,Payée
CMD000589,2025-03-10,C00515,S002,Livrée,1904.23,P00012,11,39.87,10.0,394.71,F000589,2025-03-11,2285.08,Payée
CMD000589,2025-03-10,C00515,S002,Livrée,1904.23,P00070,8,142.11,10.0,1023.19,F000589,2025-03-11,2285.08,Payée
CMD000591,2025-07-27,C00394,S004,Livrée,763.68,P00132,3,13.63,0.0,40.89,F000591,2025-07-28,916.41,Payée
CMD000591,2025-07-27,C00394,S004,Livrée,763.68,P00054,6,118.99,10.0,642.55,F000591,2025-07-28,916.41,Payée
CMD000591,2025-07-27,C00394,S004,Livrée,763.68,P00049,1,80.24,0.0,80.24,F000591,2025-07-28,916.41,Payée
CMD000592,2025-11-18,C00541,S001,En cours,641.06,P00115,6,19.27,10.0,104.06,,,,
CMD000592,2025-11-18,C00541,S001,En cours,641.06,P00006,5,107.4,0.0,537.0,,,,
CMD000593,2026-01-06,C00122,S002,Annulée,2029.34,P00009,11,103.4,10.0,1023.66,,,,
CMD000593,2026-01-06,C00122,S002,Annulée,2029.34,P00029,7,59.45,10.0,374.54,,,,
CMD000593,2026-01-06,C00122,S002,Annulée,2029.34,P00001,5,49.96,0.0,249.8,,,,
CMD000593,2026-01-06,C00122,S002,Annulée,2029.34,P00020,2,109.59,0.0,219.18,,,,
CMD000593,2026-01-06,C00122,S002,Annulée,2029.34,P00017,6,30.03,10.0,162.16,,,,
CMD000595,2025-08-05,C00402,S001,Annulée,2984.81,P00064,9,135.03,10.0,1093.74,,,,
CMD000595,2025-08-05,C00402,S001,Annulée,2984.81,P00099,12,82.8,10.0,894.24,,,,
CMD000595,2025-08-05,C00402,S001,Annulée,2984.81,P00084,11,100.69,10.0,996.83,,,,
CMD000596,2025-03-19,C00037,S004,Livrée,935.66,P00137,1,59.02,0.0,59.02,F000596,2025-03-20,1122.79,Payée
CMD000596,2025-03-19,C00037,S004,Livrée,935.66,P00110,9,32.12,10.0,260.17,F000596,2025-03-20,1122.79,Payée
CMD000596,2025-03-19,C00037,S004,Livrée,935.66,P00013,6,114.16,10.0,616.46,F000596,2025-03-20,1122.79,Payée
CMD000597,2025-11-30,C00193,S003,Annulée,335.41,P00100,8,19.07,10.0,137.3,,,,
CMD000597,2025-11-30,C00193,S003,Annulée,335.41,P00148,2,9.32,0.0,18.64,,,,
CMD000597,2025-11-30,C00193,S003,Annulée,335.41,P00034,11,11.9,10.0,117.81,,,,
CMD000597,2025-11-30,C00193,S003,Annulée,335.41,P00120,2,30.83,0.0,61.66,,,,
CMD000598,2024-04-29,C00911,S005,En cours,37.74,P00135,3,12.58,0.0,37.74,,,,
CMD000599,2024-01-30,C00947,S002,Annulée,1507.17,P00011,8,79.28,10.0,570.82,,,,
CMD000599,2024-01-30,C00947,S002,Annulée,1507.17,P00117,4,99.71,0.0,398.84,,,,
CMD000599,2024-01-30,C00947,S002,Annulée,1507.17,P00112,6,99.54,10.0,537.52,,,,
CMD000600,2024-02-11,C00695,S003,Annulée,1706.62,P00077,5,63.08,0.0,315.4,,,,
CMD000600,2024-02-11,C00695,S003,Annulée,1706.62,P00003,5,60.4,0.0,302.0,,,,
CMD000600,2024-02-11,C00695,S003,Annulée,1706.62,P00037,11,70.69,10.0,699.83,,,,
CMD000600,2024-02-11,C00695,S003,Annulée,1706.62,P00084,3,100.69,0.0,302.07,,,,
CMD000600,2024-02-11,C00695,S003,Annulée,1706.62,P00149,9,10.78,10.0,87.32,,,,
CMD000602,2025-11-09,C00551,S001,En cours,1576.2,P00095,4,68.83,0.0,275.32,,,,
CMD000602,2025-11-09,C00551,S001,En cours,1576.2,P00146,9,138.63,10.0,1122.9,,,,
CMD000602,2025-11-09,C00551,S001,En cours,1576.2,P00147,2,88.99,0.0,177.98,,,,
CMD000603,2025-02-20,C01167,S001,Annulée,1504.62,P00013,3,114.16,0.0,342.48,,,,
CMD000603,2025-02-20,C01167,S001,Annulée,1504.62,P00124,6,77.31,10.0,417.47,,,,
CMD000603,2025-02-20,C01167,S001,Annulée,1504.62,P00083,2,58.57,0.0,117.14,,,,
CMD000603,2025-02-20,C01167,S001,Annulée,1504.62,P00145,4,130.88,0.0,523.52,,,,
CMD000603,2025-02-20,C01167,S001,Annulée,1504.62,P00067,9,12.84,10.0,104.0,,,,
CMD000604,2024-11-14,C01036,S002,Annulée,802.26,P00091,1,125.01,0.0,125.01,,,,
CMD000604,2024-11-14,C01036,S002,Annulée,802.26,P00040,7,107.5,10.0,677.25,,,,
CMD000606,2024-03-18,C00051,S001,Livrée,293.35,P00045,5,58.67,0.0,293.35,F000606,2024-03-19,352.02,Payée
CMD000608,2024-04-15,C00545,S001,Annulée,0.0,P00013,10,0.0,10.0,0.0,,,,
CMD000616,2025-04-30,C00891,S001,Annulée,750.79,P00102,9,92.69,10.0,750.79,,,,
CMD000617,2025-03-08,C01178,S004,Annulée,900.07,P00091,8,125.01,10.0,900.07,,,,
CMD000619,2024-02-22,C01065,S001,En cours,1813.75,P00015,9,133.92,10.0,1084.75,,,,
CMD000619,2024-02-22,C01065,S001,En cours,1813.75,P00140,10,14.56,10.0,131.04,,,,
CMD000619,2024-02-22,C01065,S001,En cours,1813.75,P00003,11,60.4,10.0,597.96,,,,
CMD000620,2025-03-29,C00152,S001,Annulée,904.01,P00115,6,19.27,10.0,104.06,,,,
CMD000620,2025-03-29,C00152,S001,Annulée,904.01,P00058,3,59.65,0.0,178.95,,,,
CMD000620,2025-03-29,C00152,S001,Annulée,904.01,P00076,12,57.5,10.0,621.0,,,,
CMD000621,2024-05-22,C00821,S004,Livrée,1718.72,P00065,10,97.66,10.0,878.94,F000621,2024-05-23,2062.46,Payée
CMD000621,2024-05-22,C00821,S004,Livrée,1718.72,P00010,1,99.15,0.0,99.15,F000621,2024-05-23,2062.46,Payée
CMD000621,2024-05-22,C00821,S004,Livrée,1718.72,P00066,7,117.56,10.0,740.63,F000621,2024-05-23,2062.46,Payée
CMD000622,2025-07-19,C00507,S005,Livrée,140.48,P00003,2,60.4,0.0,120.8,F000622,2025-07-20,168.58,Payée
CMD000622,2025-07-19,C00507,S005,Livrée,140.48,P00114,2,9.84,0.0,19.68,F000622,2025-07-20,168.58,Payée
CMD000625,2024-09-15,C00553,S002,Livrée,1355.15,P00086,12,63.93,10.0,690.44,F000625,2024-09-16,1626.18,Payée
CMD000625,2024-09-15,C00553,S002,Livrée,1355.15,P00116,3,107.65,0.0,322.95,F000625,2024-09-16,1626.18,Payée
CMD000625,2024-09-15,C00553,S002,Livrée,1355.15,P00041,3,113.92,0.0,341.76,F000625,2024-09-16,1626.18,Payée
CMD000628,2025-06-05,C01145,S002,Annulée,392.85,P00078,1,59.04,0.0,59.04,,,,
CMD000628,2025-06-05,C01145,S002,Annulée,392.85,P00020,2,109.59,0.0,219.18,,,,
CMD000628,2025-06-05,C01145,S002,Annulée,392.85,P00047,1,114.63,0.0,114.63,,,,
CMD000631,2024-04-03,C00884,S004,En cours,627.64,P00047,1,114.63,0.0,114.63,,,,
CMD000631,2024-04-03,C00884,S004,En cours,627.64,P00103,5,78.07,0.0,390.35,,,,
CMD000631,2024-04-03,C00884,S004,En cours,627.64,P00123,7,19.47,10.0,122.66,,,,
CMD000632,2025-07-21,C00346,S004,Annulée,42.5,P00134,6,7.87,10.0,42.5,,,,
CMD000634,2024-03-14,C00279,S004,En cours,712.93,P00072,1,55.34,0.0,55.34,,,,
CMD000634,2024-03-14,C00279,S004,En cours,712.93,P00101,2,9.5,0.0,19.0,,,,
CMD000634,2024-03-14,C00279,S004,En cours,712.93,P00081,4,49.93,0.0,199.72,,,,
CMD000634,2024-03-14,C00279,S004,En cours,712.93,P00141,3,146.29,0.0,438.87,,,,
CMD000640,2025-12-02,C00102,S002,Annulée,1093.28,P00109,3,54.33,0.0,162.99,,,,
CMD000640,2025-12-02,C00102,S002,Annulée,1093.28,P00044,5,143.68,0.0,718.4,,,,
CMD000640,2025-12-02,C00102,S002,Annulée,1093.28,P00096,3,25.37,0.0,76.11,,,,
CMD000640,2025-12-02,C00102,S002,Annulée,1093.28,P00046,2,67.89,0.0,135.78,,,,
CMD000641,2025-08-09,C00247,S001,Livrée,905.88,P00118,2,80.42,0.0,160.84,F000641,2025-08-10,1087.06,Payée
CMD000641,2025-08-09,C00247,S001,Livrée,905.88,P00053,2,103.77,0.0,207.54,F000641,2025-08-10,1087.06,Payée
CMD000641,2025-08-09,C00247,S001,Livrée,905.88,P00040,5,107.5,0.0,537.5,F000641,2025-08-10,1087.06,Payée
CMD000645,2024-02-25,C00237,S001,En cours,1821.22,P00107,1,46.03,0.0,46.03,,,,
CMD000645,2024-02-25,C00237,S001,En cours,1821.22,P00025,3,104.62,0.0,313.86,,,,
CMD000645,2024-02-25,C00237,S001,En cours,1821.22,P00089,6,47.82,10.0,258.23,,,,
CMD000645,2024-02-25,C00237,S001,En cours,1821.22,P00039,12,60.67,10.0,655.24,,,,
CMD000645,2024-02-25,C00237,S001,En cours,1821.22,P00072,11,55.34,10.0,547.87,,,,
CMD000647,2024-12-28,C01132,S004,Annulée,2411.39,P00060,9,106.28,10.0,860.87,,,,
CMD000647,2024-12-28,C01132,S004,Annulée,2411.39,P00122,10,23.18,10.0,208.62,,,,
CMD000647,2024-12-28,C01132,S004,Annulée,2411.39,P00002,10,149.1,10.0,1341.9,,,,
CMD000648,2024-01-22,C00757,S005,Annulée,2380.01,P00093,9,145.77,10.0,1180.74,,,,
CMD000648,2024-01-22,C00757,S005,Annulée,2380.01,P00084,6,100.69,10.0,543.73,,,,
CMD000648,2024-01-22,C00757,S005,Annulée,2380.01,P00026,4,50.55,0.0,202.2,,,,
CMD000648,2024-01-22,C00757,S005,Annulée,2380.01,P00093,3,145.77,0.0,437.31,,,,
CMD000648,2024-01-22,C00757,S005,Annulée,2380.01,P00106,2,8.02,0.0,16.04,,,,
CMD000649,2024-05-12,C00082,S002,Annulée,990.2,P00069,12,9.46,10.0,102.17,,,,
CMD000649,2024-05-12,C00082,S002,Annulée,990.2,P00130,10,98.67,10.0,888.03,,,,
CMD000660,2024-11-28,C01003,S005,En cours,41.8,P00138,6,7.74,10.0,41.8,,,,
CMD000661,2025-03-15,C00267,S002,Livrée,1922.09,P00145,2,130.88,0.0,261.76,F000661,2025-03-16,2306.51,Payée
CMD000661,2025-03-15,C00267,S002,Livrée,1922.09,P00009,7,103.4,10.0,651.42,F000661,2025-03-16,2306.51,Payée
CMD000661,2025-03-15,C00267,S002,Livrée,1922.09,P00022,11,70.97,10.0,702.6,F000661,2025-03-16,2306.51,Payée
CMD000661,2025-03-15,C00267,S002,Livrée,1922.09,P00017,6,30.03,10.0,162.16,F000661,2025-03-16,2306.51,Payée
CMD000661,2025-03-15,C00267,S002,Livrée,1922.09,P00140,11,14.56,10.0,144.14,F000661,2025-03-16,2306.51,Payée
CMD000666,2025-03-18,C00615,S002,Annulée,714.48,P00071,9,36.96,10.0,299.38,,,,
CMD000666,2025-03-18,C00615,S002,Annulée,714.48,P00088,11,11.57,10.0,114.54,,,,
CMD000666,2025-03-18,C00615,S002,Annulée,714.48,P00004,7,43.96,10.0,276.95,,,,
CMD000666,2025-03-18,C00615,S002,Annulée,714.48,P00134,3,7.87,0.0,23.61,,,,
CMD000669,2024-08-12,C00043,S005,Livrée,1893.69,P00094,1,140.11,0.0,140.11,F000669,2024-08-13,2272.43,Payée
CMD000669,2024-08-12,C00043,S005,Livrée,1893.69,P00074,7,114.14,10.0,719.08,F000669,2024-08-13,2272.43,Payée
CMD000669,2024-08-12,C00043,S005,Livrée,1893.69,P00044,8,143.68,10.0,1034.5,F000669,2024-08-13,2272.43,Payée
CMD000670,2024-03-13,C00285,S001,Annulée,634.35,P00084,7,100.69,10.0,634.35,,,,
CMD000672,2024-04-29,C01055,S003,Annulée,372.54,P00051,3,124.18,0.0,372.54,,,,
CMD000675,2025-07-23,C00255,S001,Annulée,2106.93,P00013,6,114.16,10.0,616.46,,,,
CMD000675,2025-07-23,C00255,S001,Annulée,2106.93,P00035,12,61.02,10.0,659.02,,,,
CMD000675,2025-07-23,C00255,S001,Annulée,2106.93,P00079,2,67.76,0.0,135.52,,,,
CMD000675,2025-07-23,C00255,S001,Annulée,2106.93,P00110,4,32.12,0.0,128.48,,,,
CMD000675,2025-07-23,C00255,S001,Annulée,2106.93,P00113,10,63.05,10.0,567.45,,,,
CMD000676,2024-08-23,C00196,S002,Livrée,795.24,P00030,4,92.53,0.0,370.12,F000676,2024-08-24,954.29,Payée
CMD000676,2024-08-23,C00196,S002,Livrée,795.24,P00060,4,106.28,0.0,425.12,F000676,2024-08-24,954.29,Payée
CMD000678,2025-10-03,C00325,S003,En cours,2007.81,P00055,12,5.52,10.0,59.62,,,,
CMD000678,2025-10-03,C00325,S003,En cours,2007.81,P00004,10,43.96,10.0,395.64,,,,
CMD000678,2025-10-03,C00325,S003,En cours,2007.81,P00147,7,88.99,10.0,560.64,,,,
CMD000678,2025-10-03,C00325,S003,En cours,2007.81,P00136,2,17.7,0.0,35.4,,,,
CMD000678,2025-10-03,C00325,S003,En cours,2007.81,P00060,10,106.28,10.0,956.52,,,,
CMD000679,2024-01-29,C01036,S002,Livrée,1116.72,P00009,12,103.4,10.0,1116.72,F000679,2024-01-30,1340.06,Payée
CMD000682,2024-12-13,C00825,S001,En cours,2112.91,P00104,11,88.19,10.0,873.08,,,,
CMD000682,2024-12-13,C00825,S001,En cours,2112.91,P00063,1,70.16,0.0,70.16,,,,
CMD000682,2024-12-13,C00825,S001,En cours,2112.91,P00058,3,59.65,0.0,178.95,,,,
CMD000682,2024-12-13,C00825,S001,En cours,2112.91,P00119,10,110.08,10.0,990.72,,,,
CMD000683,2025-04-20,C00193,S004,En cours,1790.82,P00008,8,110.09,10.0,792.65,,,,
CMD000683,2025-04-20,C00193,S004,En cours,1790.82,P00059,9,60.52,10.0,490.21,,,,
CMD000683,2025-04-20,C00193,S004,En cours,1790.82,P00060,1,106.28,0.0,106.28,,,,
CMD000683,2025-04-20,C00193,S004,En cours,1790.82,P00059,2,60.52,0.0,121.04,,,,
CMD000683,2025-04-20,C00193,S004,En cours,1790.82,P00063,4,70.16,0.0,280.64,,,,
